,mean of diseased pixels in red plane,mean of diseased pixels in green plane,mean of diseased pixels in blue plane,mean of background pixels in red plane,mean of background pixels in green plane,mean of background pixels in blue plane,mean of boundary region pixels of disease in red plane,mean of boundary region pixels of disease in green plane,mean of boundary region pixels of disease in blue plane,mean of core region pixels of disease in red plane,mean of core region pixels of disease in green plane,mean of core region pixels of disease in blue plane,standard deviation of diseased pixels in red plane,standard deviation of diseased pixels in green plane,standard deviation of diseased pixels in blue plane,standard deviation of background pixels in red plane,standard deviation of background pixels in green plane,standard deviation of background pixels in blue plane,standard deviation of boundary region pixels of disease in red plane,standard deviation of boundary region pixels of disease in green plane,standard deviation of boundary region pixels of disease in blue plane,standard deviation of core region pixels of disease in red plane,standard deviation of core region pixels of disease in green plane,standard deviation of core region pixels of disease in blue plane,hight,width,perimeter,area,label
102,183.5675048828125,178.11026000976562,146.926025390625,255.0,254.9494171142578,163.4722137451172,5.206146240234375,4.661407470703125,3.7314605712890625,31.192184448242188,32.09814453125,13.658416748046875,66.71503522646549,57.6470514846916,88.45495453677465,0.0,3.591110863775693,122.32027566301346,36.06193744913131,34.16035985497474,30.620232652343223,46.22381253519901,46.72728430071381,23.255553311990425,[],[],[],[],Leaf smut
103,163.7869110107422,165.48562622070312,67.0380859375,255.0,252.63816833496094,235.73570251464844,1.657562255859375,2.0583343505859375,0.2140045166015625,6.62261962890625,6.3297271728515625,2.58111572265625,25.34933457933134,29.319199947016642,12.936893135617236,0.0,24.4272148590661,67.38903991867316,20.4922146829495,22.81750466419613,7.384128506484199,28.99382127609741,28.009789506344482,11.740369893226207,"[10.026666666666666, 10.026666666666666, 10.026666666666666, 10.026666666666666]","[376.0, 376.0, 376.0, 376.0]","[772.0533333333333, 772.0533333333333, 772.0533333333333, 772.0533333333333]","[3770.026666666666, 3770.026666666666, 3770.026666666666, 3770.026666666666]",Leaf smut
104,179.12240600585938,174.16676330566406,102.26847839355469,255.0,255.0,235.79017639160156,2.918243408203125,3.81317138671875,2.2139739990234375,36.343170166015625,33.850189208984375,15.016326904296875,41.11559692465745,44.11439459223193,75.81016312989246,0.0,0.0,67.30146875868178,27.122609102043924,30.94864177292423,23.657169925471322,65.40240943774585,61.0476837340718,26.949984115627725,"[137.625, 137.625, 137.625, 137.625, 298.80440992499587, 298.80440992499587, 298.80440992499587, 298.80440992499587]","[367.0, 367.0, 367.0, 367.0, 2882.332127659931, 2882.332127659931, 2882.332127659931, 2882.332127659931]","[1009.25, 1009.25, 1009.25, 1009.25, 6362.273075169854, 6362.273075169854, 6362.273075169854, 6362.273075169854]","[50508.375, 50508.375, 50508.375, 50508.375, 861253.5506132835, 861253.5506132835, 861253.5506132835, 861253.5506132835]",Leaf smut
105,157.2489471435547,166.06787109375,91.56880187988281,255.0,254.47860717773438,239.84458923339844,1.78985595703125,1.556396484375,1.175079345703125,0.9773712158203125,0.863494873046875,0.359710693359375,41.257533903651186,39.94930222788756,64.21174566571169,0.0,11.518824558201425,60.29049070938945,21.288722007110913,19.86098520967805,17.27033357192613,8.603349966049379,7.424975529521117,3.102364752084052,[],[],[],[],Leaf smut
106,135.62583923339844,138.91220092773438,98.93258666992188,253.4241485595703,252.17514038085938,97.25532531738281,7.034912109375,7.6924896240234375,6.420135498046875,70.25314331054688,73.57514953613281,34.1365966796875,76.8082589282233,74.77358226539285,99.59992266486569,19.983963809696665,26.690061277805416,123.8608479437415,41.76616572662607,43.61663051532372,39.9489225410232,46.95818601059597,48.28667797419436,39.531932658871305,"[319.9350777059005, 319.9350777059005, 319.9350777059005, 319.9350777059005]","[614.0, 614.0, 614.0, 614.0]","[1867.870155411801, 1867.870155411801, 1867.870155411801, 1867.870155411801]","[196440.1377114229, 196440.1377114229, 196440.1377114229, 196440.1377114229]",Leaf smut
107,190.950439453125,202.47378540039062,150.63623046875,254.99221801757812,251.50588989257812,170.52658081054688,8.85589599609375,10.992050170898438,7.8792572021484375,11.134811401367188,12.37677001953125,3.3891448974609375,68.97666990380021,60.756201277754116,110.6195639260659,1.408667795588339,29.644380107362515,120.02067881724999,46.68861301334916,51.78945478202636,44.126272134525976,33.73870207068407,37.397670194850015,11.082974133256315,"[16.05504587155963, 16.05504587155963, 16.05504587155963, 16.05504587155963, 0.573394495412844, 0.573394495412844, 0.573394495412844, 0.573394495412844, 0.573394495412844, 0.573394495412844, 0.573394495412844, 0.573394495412844, 0.0, 0.0, 0.0, 0.0, 0.573394495412844, 0.573394495412844, 0.573394495412844, 0.573394495412844]","[250.0, 250.0, 250.0, 250.0, 285.25612571035447, 285.25612571035447, 285.25612571035447, 285.25612571035447, 100.99721877183795, 100.99721877183795, 100.99721877183795, 100.99721877183795, 179.0313554760232, 179.0313554760232, 179.0313554760232, 179.0313554760232, 113.64933481072659, 113.64933481072659, 113.64933481072659, 113.64933481072659]","[532.1100917431193, 532.1100917431193, 532.1100917431193, 532.1100917431193, 571.6590404115346, 571.6590404115346, 571.6590404115346, 571.6590404115346, 203.14122653450158, 203.14122653450158, 203.14122653450158, 203.14122653450158, 358.0627109520464, 358.0627109520464, 358.0627109520464, 358.0627109520464, 228.44545861227886, 228.44545861227886, 228.44545861227886, 228.44545861227886]","[4013.7614678899076, 4013.7614678899076, 4013.7614678899076, 4013.7614678899076, 163.5642922651115, 163.5642922651115, 163.5642922651115, 163.5642922651115, 57.91124929577864, 57.91124929577864, 57.91124929577864, 57.91124929577864, 0.0, 0.0, 0.0, 0.0, 65.16590298780194, 65.16590298780194, 65.16590298780194, 65.16590298780194]",Leaf smut
108,141.49513244628906,166.24630737304688,98.78065490722656,240.9613037109375,250.9339141845703,98.40316772460938,31.711578369140625,31.0345458984375,21.486053466796875,56.40484619140625,79.98002624511719,16.317459106445312,81.36766274158073,65.30255326966441,109.12033815084648,58.16169323716771,31.94242991815325,124.1355080206215,84.14765761130082,83.37065529896799,70.83285353884276,46.327298392718134,62.00682434601716,25.61526297215641,"[188.2973835362552, 188.2973835362552, 188.2973835362552, 188.2973835362552, 6.091845813131781, 6.091845813131781, 6.091845813131781, 6.091845813131781, 18.054676910418863, 18.054676910418863, 18.054676910418863, 18.054676910418863, 29.06056718817301, 29.06056718817301, 29.06056718817301, 29.06056718817301, 8.074296976698491, 8.074296976698491, 8.074296976698491, 8.074296976698491]","[946.0, 946.0, 946.0, 946.0, 197.30434383487048, 197.30434383487048, 197.30434383487048, 197.30434383487048, 466.97087690226124, 466.97087690226124, 466.97087690226124, 466.97087690226124, 675.132018863194, 675.132018863194, 675.132018863194, 675.132018863194, 333.7137319067722, 333.7137319067722, 333.7137319067722, 333.7137319067722]","[2268.5947670725104, 2268.5947670725104, 2268.5947670725104, 2268.5947670725104, 406.7923792960045, 406.7923792960045, 406.7923792960045, 406.7923792960045, 970.0511076253601, 970.0511076253601, 970.0511076253601, 970.0511076253601, 1408.385172102734, 1408.385172102734, 1408.385172102734, 1408.385172102734, 683.5760577669414, 683.5760577669414, 683.5760577669414, 683.5760577669414]","[178129.32482529743, 178129.32482529743, 178129.32482529743, 178129.32482529743, 1201.947640903169, 1201.947640903169, 1201.947640903169, 1201.947640903169, 8431.008309045304, 8431.008309045304, 8431.008309045304, 8431.008309045304, 19619.71939506074, 19619.71939506074, 19619.71939506074, 19619.71939506074, 2694.5037766176215, 2694.5037766176215, 2694.5037766176215, 2694.5037766176215]",Leaf smut
109,140.22613525390625,161.34310913085938,92.78871154785156,242.86788940429688,252.4786376953125,93.31375122070312,26.882858276367188,27.011260986328125,17.501678466796875,61.54887390136719,82.32447814941406,15.296554565429688,81.47687756468513,68.07603431816223,110.12553353941745,54.281673651407665,25.230737599678164,122.83139010204201,78.3099022561412,78.47460309834094,64.47184858430896,45.729830515096175,57.27570028983753,25.01787857478901,"[172.54603174603176, 172.54603174603176, 172.54603174603176, 172.54603174603176, 13.505651421067487, 13.505651421067487, 13.505651421067487, 13.505651421067487, 8.272389699651942, 8.272389699651942, 8.272389699651942, 8.272389699651942, 8.087852217340767, 8.087852217340767, 8.087852217340767, 8.087852217340767]","[948.0, 948.0, 948.0, 948.0, 47.93505852954379, 47.93505852954379, 47.93505852954379, 47.93505852954379, 20.460827508512, 20.460827508512, 20.460827508512, 20.460827508512, 124.43005099787122, 124.43005099787122, 124.43005099787122, 124.43005099787122]","[2241.0920634920635, 2241.0920634920635, 2241.0920634920635, 2241.0920634920635, 122.88141990122256, 122.88141990122256, 122.88141990122256, 122.88141990122256, 57.466434416327886, 57.466434416327886, 57.466434416327886, 57.466434416327886, 265.035806430424, 265.035806430424, 265.035806430424, 265.035806430424]","[163573.6380952381, 163573.6380952381, 163573.6380952381, 163573.6380952381, 647.3941913484862, 647.3941913484862, 647.3941913484862, 647.3941913484862, 169.2599387277698, 169.2599387277698, 169.2599387277698, 169.2599387277698, 1006.3718638669575, 1006.3718638669575, 1006.3718638669575, 1006.3718638669575]",Leaf smut
110,135.1949462890625,155.42652893066406,105.26811218261719,207.1758270263672,250.36972045898438,106.43028259277344,11.6729736328125,12.427825927734375,5.9648895263671875,31.887969970703125,45.81427001953125,8.772964477539062,91.67359302866981,76.35328460371177,113.84581100275115,99.5390003348658,34.04822747708075,125.74703578367013,53.29493374547764,54.90578070005196,38.54175556668206,34.96086013336519,48.163110369029084,15.65407204516364,"[401.34520404002996, 401.34520404002996, 401.34520404002996, 401.34520404002996, 357.734080271766, 357.734080271766, 357.734080271766, 357.734080271766, 298.111733559805, 298.111733559805, 298.111733559805, 298.111733559805, 834.712853967454, 834.712853967454, 834.712853967454, 834.712853967454]","[948.0000000000001, 948.0000000000001, 948.0000000000001, 948.0000000000001, 834.712853967454, 834.712853967454, 834.712853967454, 834.712853967454, 387.5452536277465, 387.5452536277465, 387.5452536277465, 387.5452536277465, 2623.383255326284, 2623.383255326284, 2623.383255326284, 2623.383255326284]","[2698.69040808006, 2698.69040808006, 2698.69040808006, 2698.69040808006, 2384.89386847844, 2384.89386847844, 2384.89386847844, 2384.89386847844, 1371.313974375103, 1371.313974375103, 1371.313974375103, 1371.313974375103, 6916.192218587476, 6916.192218587476, 6916.192218587476, 6916.192218587476]","[380475.25342994847, 380475.25342994847, 380475.25342994847, 380475.25342994847, 298605.2351050681, 298605.2351050681, 298605.2351050681, 298605.2351050681, 115531.7873918418, 115531.7873918418, 115531.7873918418, 115531.7873918418, 2189771.7241038326, 2189771.7241038326, 2189771.7241038326, 2189771.7241038326]",Leaf smut
111,136.07691955566406,158.03526306152344,109.83169555664062,243.33480834960938,253.66928100585938,132.33261108398438,3.09722900390625,3.3034515380859375,2.6653289794921875,5.5397796630859375,7.9171600341796875,1.8768157958984375,60.515712147804884,48.96982369393548,85.43498065324188,53.27801774286714,18.372874855734818,127.40838226000263,27.932070608772555,28.835175569908216,25.933663667164094,18.199559692430107,25.662031782595886,6.958993456965341,[],[],[],[],Leaf smut
112,234.7313690185547,238.5985107421875,220.73931884765625,255.0,254.50584411621094,237.3699188232422,7.898712158203125,7.4123382568359375,9.225540161132812,19.53961181640625,21.771713256835938,9.859588623046875,41.15034863155289,36.27342951053759,69.20073575672704,0.0,11.214524525307686,64.69042384908428,44.17897629623904,42.83927516963155,47.6172463486098,46.143246922687005,52.10135245620246,25.68991691843478,"[96.52605547036578, 96.52605547036578, 96.52605547036578, 96.52605547036578, 21.00116014925143, 21.00116014925143, 21.00116014925143, 21.00116014925143, 11.00060769722694, 11.00060769722694, 11.00060769722694, 11.00060769722694, 5.099301209958105, 5.099301209958105, 5.099301209958105, 5.099301209958105, 0.0, 0.0, 0.0, 0.0, 12.000662942429388, 12.000662942429388, 12.000662942429388, 12.000662942429388]","[3081.0, 3081.0, 3081.0, 3081.0, 3080.170155223543, 3080.170155223543, 3080.170155223543, 3080.170155223543, 205.01132526650207, 205.01132526650207, 205.01132526650207, 205.01132526650207, 265.03162150478204, 265.03162150478204, 265.03162150478204, 265.03162150478204, 874.254793059806, 874.254793059806, 874.254793059806, 874.254793059806, 790.0436437099347, 790.0436437099347, 790.0436437099347, 790.0436437099347]","[6355.052110940732, 6355.052110940732, 6355.052110940732, 6355.052110940732, 6202.342630745589, 6202.342630745589, 6202.342630745589, 6202.342630745589, 432.023865927458, 432.023865927458, 432.023865927458, 432.023865927458, 540.2618454294803, 540.2618454294803, 540.2618454294803, 540.2618454294803, 1748.509586119612, 1748.509586119612, 1748.509586119612, 1748.509586119612, 1604.0886133047281, 1604.0886133047281, 1604.0886133047281, 1604.0886133047281]","[297396.77690419694, 297396.77690419694, 297396.77690419694, 297396.77690419694, 64687.14671679426, 64687.14671679426, 64687.14671679426, 64687.14671679426, 2255.2491627453783, 2255.2491627453783, 2255.2491627453783, 2255.2491627453783, 1351.4760682164936, 1351.4760682164936, 1351.4760682164936, 1351.4760682164936, 0.0, 0.0, 0.0, 0.0, 9481.0474779717, 9481.0474779717, 9481.0474779717, 9481.0474779717]",Leaf smut
113,108.70793151855469,127.74658203125,44.69520568847656,254.99610900878906,252.84828186035156,58.8006591796875,2.801513671875,3.486328125,3.5135650634765625,6.67510986328125,8.465103149414062,2.248382568359375,20.019310790400702,20.938020062037168,20.26429252951132,0.9960861503788008,23.32505594115177,107.40880117967309,26.580773267051928,29.611808254137976,29.72564468150759,23.78415655206641,30.20949501959153,8.458548352441722,"[13.594390524731066, 13.594390524731066, 13.594390524731066, 13.594390524731066]","[537.0, 537.0, 537.0, 537.0]","[1101.188781049462, 1101.188781049462, 1101.188781049462, 1101.188781049462]","[7300.1877117805825, 7300.1877117805825, 7300.1877117805825, 7300.1877117805825]",Leaf smut
114,125.96743774414062,143.74684143066406,73.05609130859375,254.9883270263672,250.60317993164062,66.80442810058594,2.575836181640625,2.6653289794921875,2.5719451904296875,39.49763488769531,46.787628173828125,13.324508666992188,61.26670198781036,54.55163799538913,85.42966015520517,1.7252454950104217,33.194232793033684,112.12625719162777,25.499084185195954,25.933663667164094,25.48001415810038,46.22422437387988,55.74014512739165,18.235959721439425,[],[],[],[],Leaf smut
115,190.92295837402344,202.52587890625,150.6442413330078,254.99610900878906,251.64596557617188,170.83396911621094,9.29168701171875,11.462860107421875,8.04656982421875,20.603317260742188,26.163116455078125,10.803863525390625,68.80771348172372,60.498703885578784,110.29565166065433,0.9960861503788008,29.052181177322087,119.91003761418506,47.78121744435295,52.83589845503012,44.57721412605047,43.758202083905346,56.17325850786318,24.5858322599616,"[0.7113620719273058, 0.7113620719273058, 0.7113620719273058, 0.7113620719273058, 14.084250458283893, 14.084250458283893, 14.084250458283893, 14.084250458283893, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[250.0, 250.0, 250.0, 250.0, 219.31189999327776, 219.31189999327776, 219.31189999327776, 219.31189999327776, 87.57557636830835, 87.57557636830835, 87.57557636830835, 87.57557636830835, 157.05482691127426, 157.05482691127426, 157.05482691127426, 157.05482691127426]","[501.4227241438546, 501.4227241438546, 501.4227241438546, 501.4227241438546, 466.7923009031233, 466.7923009031233, 466.7923009031233, 466.7923009031233, 175.1511527366167, 175.1511527366167, 175.1511527366167, 175.1511527366167, 314.1096538225485, 314.1096538225485, 314.1096538225485, 314.1096538225485]","[177.84051798182645, 177.84051798182645, 177.84051798182645, 177.84051798182645, 3088.843727987434, 3088.843727987434, 3088.843727987434, 3088.843727987434, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Leaf smut
116,166.17391967773438,184.4276123046875,129.833251953125,254.11285400390625,253.56422424316406,153.03268432617188,7.7158355712890625,9.832534790039062,5.4123687744140625,5.7279205322265625,7.674530029296875,2.07208251953125,74.99307825964878,61.1088614464173,104.86176434061164,15.014499691482266,19.08039218593911,124.91730076774817,43.680704574394646,49.098041010437804,36.754051500825504,19.870614793213782,26.590775313054383,7.609378491338207,"[0.7088195829905202, 0.7088195829905202, 0.7088195829905202, 0.7088195829905202, 6.014533605245011, 6.014533605245011, 6.014533605245011, 6.014533605245011, 8.0817866935481, 8.0817866935481, 8.0817866935481, 8.0817866935481, 7.034833496340847, 7.034833496340847, 7.034833496340847, 7.034833496340847, 7.016955872785846, 7.016955872785846, 7.016955872785846, 7.016955872785846, 9.021800407867516, 9.021800407867516, 9.021800407867516, 9.021800407867516, 5.012111337704176, 5.012111337704176, 5.012111337704176, 5.012111337704176, 8.019378140326682, 8.019378140326682, 8.019378140326682, 8.019378140326682]","[510.0, 510.0, 510.0, 510.0, 41.09931296917424, 41.09931296917424, 41.09931296917424, 41.09931296917424, 29.139296320950248, 29.139296320950248, 29.139296320950248, 29.139296320950248, 124.80157230883397, 124.80157230883397, 124.80157230883397, 124.80157230883397, 26.062978956061713, 26.062978956061713, 26.062978956061713, 26.062978956061713, 34.08235709638839, 34.08235709638839, 34.08235709638839, 34.08235709638839, 29.07024575868422, 29.07024575868422, 29.07024575868422, 29.07024575868422, 38.09204616655173, 38.09204616655173, 38.09204616655173, 38.09204616655173]","[1021.4176391659811, 1021.4176391659811, 1021.4176391659811, 1021.4176391659811, 94.22769314883851, 94.22769314883851, 94.22769314883851, 94.22769314883851, 74.4421660289967, 74.4421660289967, 74.4421660289967, 74.4421660289967, 263.67281161034964, 263.67281161034964, 263.67281161034964, 263.67281161034964, 66.15986965769511, 66.15986965769511, 66.15986965769511, 66.15986965769511, 86.20831500851182, 86.20831500851182, 86.20831500851182, 86.20831500851182, 68.16471419277678, 68.16471419277678, 68.16471419277678, 68.16471419277678, 92.22284861375682, 92.22284861375682, 92.22284861375682, 92.22284861375682]","[361.4979873251653, 361.4979873251653, 361.4979873251653, 361.4979873251653, 247.1931990055806, 247.1931990055806, 247.1931990055806, 247.1931990055806, 235.4975772660108, 235.4975772660108, 235.4975772660108, 235.4975772660108, 877.9582812741895, 877.9582812741895, 877.9582812741895, 877.9582812741895, 182.88277324803116, 182.88277324803116, 182.88277324803116, 182.88277324803116, 307.48422315328315, 307.48422315328315, 307.48422315328315, 307.48422315328315, 145.7033083569479, 145.7033083569479, 145.7033083569479, 145.7033083569479, 305.47452234835976, 305.47452234835976, 305.47452234835976, 305.47452234835976]",Leaf smut
